movie_title,review
"Object of My Affection, The (1998)","shivangi kandpal
5 years ago
Oh my God I absolutely love this movie ❤️
Paul and Jennifer are just amazing 😍😍
1 person found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Willow Larson
9 months ago
...y'all remember that one time Paul Rudd was in a movie where he played a gay man turned straight by a pregnant woman? Yeah...that wasn't just a fever dream :/
7 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Storm Lupa
5 years ago
this is a great moviwe however thats what my mom says i personally never seen it but the trailer is good
2 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Little Lizzie92
3 years ago
This film blow my mind...I’m still not sure what the hell happened. 
Oh the editing is something else, that lake scene though...
1 person found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Nitai Prasad Sahoo
3 years ago
The acting by Jennifer and Paul's is so freaking good!!
2 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Ellie Loaf
9 months ago
I’m so confused was he not gay? Why did she make a move on him 💀
8 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","George Daugherty
9 months ago
You'll like this movie if you have ever loved someone so terribly but they didnt reciprocate.
2 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","sherri deshane
9 months ago
Cute movie.love the characters
1 person found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Marco Viola
9 months ago
Liked it, but... I'm an Alda & Anniston fan.
Was this review helpful to you?
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Wildan Faulkner Adams
2 years ago
the most heartbreaking movie that i ever watched.
4 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","tobey
4 years ago
not good. very movie
5 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Momen Sherif
a year ago
They should have ended togther
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Steven Keys
4 months ago
Police Chief Schaeffer: “We’re like the Amish, we’re a cult, too .. (pauses), a club”

The plot: A gunshot Philadelphia cop on the run must hideout in Amish country to recuperate, while protecting a young witness and himself from their murderous police pursuers. Can a faith in movies be a religion? Like every 501(c)(3) tax exempt claimant, film too offers insights into where we fit in the big picture, past, present & prophesized (Soylent Green Rollerball). Movies give hope and that’s religion at ...MORE
10 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Jonathan Schulz
7 months ago
I watched Witness for the second time recently.  It is set in 1984 Lancaster County PA where I lived for a short time.  Harrison Ford and Kelly McGillis play the two leads - John Book and Rachel.  He is a police officer who takes on the task of protecting her and her son Samuel after he witnesses a murder in a train station.  The director does a great job with pacing the movie and letting the actors communicate frequently with glances, stares, and smiles.  Book ends up living in the Amish commun ...MORE
2 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Alec Capurso
2 years ago
Love can form in the most unexpected of places, even while in hiding. An Amish mother and son are involved in a police corruption case when the child witnesses a murder of an undercover cop. When investigator John Book learns of the danger, he takes the family back to their community in order for them to hide out until the heat dies down. However, a forbidden attraction grows between the cop and mother that could prove disastrous if discovered. A crime drama and a love story at the same time, th ...MORE
14 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"K Thomas
a year ago
Great movie with great acting!! It didn't need special effects to show how great this film is. Harrison Ford and Kelly McGillis are great together. The chemistry alone is breathtaking and realistic. There's so much chemistry between the two that words are not needed. That's is find acting. Well done to the cast and Crew. They don't make movies like this anymore. I can't believe it's over 30 years and still as good as of it just came out in the cinema. 10 out 10.
10 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Jerome Pride
9 months ago
An exceptional thriller from Peter Weir. Big city cop hides out with simple Amish folk whilst trying to protect a young boy who witnessed a brutal hit in a train station restroom. Vintage Harrison Ford with superb performances from the support cast - Kelly McGillis, Lukas Haas, Josef Sommer in particular. Beautifully shot and gripping plot. Top shelf stuff.
6 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Connie Smith
5 years ago
Very good dramatic movie. Learned a lot about the Amish also. Went on a sightseeing trip to Lancaster, PA shortly before this movie came out. Loved the trip in its entirety. Beautiful, insightful, extremely interesting. I've recently learned, however, a lot of things about the Amish way of life that's particularly hard on children and women. As a whole, I'm sure they're all wonderful, good Christian people. I myself am Christian (since a few years before ""Witness"" came out). Nobody's perfect, in ...MORE
21 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"lai cheong
4 years ago
This film is a really good thriller movie with some drama and romance thrown in. Ford did a great job reprising his role, as well as Kelly McGillis. Personally, I really enjoyed the movie. I loved it. This is also a very well-written and directed movie. I would definitely recommend this movie to those who haven't seen it yet. 4.5 out of 5 stars.
6 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Kim Brennan Culling
5 years ago
Witness is a fantasic movie with so many components that fall into place effortlessly. The comparison between the simple lives of the Amish people and the complications of corruption in the police force sets an interesting and dramatic scene. Weir is a master of using visuals instead of filling up every second of a film with dialogue. He is able to say so much with a scene or a look. Lucas Haas is beautiful as the young boy with the huge eyes full of wonder.
10 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"True Grit
9 months ago
War and Peace.  The violence of city cops against the idyllic peace and inner strength of the rural Amish.   What was witnessed?  The woman's young son witnessed a murder by a corrupt cop.  What we witnessed were love scenes (between Harrison Ford and Kelly McGillis) that make you ache for love.  Amazing how the portrayal of this Amish mother would make her so desirable.  Please let their love happen.  But their worlds could not be reconciled and in the end, they both knew they had to part.
5 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Sophia Rose Wilkinson
9 months ago
Great movie, timeless movie. Action, romance, drama and sad ending which made me cry. 
Great location wow. The barn scene is a classic scene woohooo. Vigo was young infact his first movie role. Great actors. 
This movie has all the ingredients to create a great movie. But the sad ending John n Rachel are not meant to be get married or  live together made me cry. I never came across any movie like Witness. 5/5
2 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Ben Neff
4 months ago
The first half of this film is a decent story. The set up with the mystery along with the juxtaposition of the AMish in the big city, was interesting. When the investigation begins, the story was still interesting and the movie made sense. As soon as the plot bring sus back to the Amish settlement, however, the movie goes off the rails. Almost nothing happens from that point on in the movie. There are a lot of long scenes, with characters staring at each other or the scenery. The climax is poorl ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Witness (1985),"Patricia Yeiser
4 years ago
One of the best - and directed by Peter Weir (The Picnic at Hanging Rock) with music by the wonderful Maurice Jarre, who knows his Bach. FIrst-rate performance by Harrison Ford and several cows. The Lancaster, Pa landscape is lovely.  And most of  it is not set in a city. What a relief.
3 people found this helpful.
Helpful
Unhelpful"
Witness (1985),"Gabrielle Eden
a year ago
I'm a big Harrison Ford fan. And a Peter weir fan. Again, he employs the old keeping the intimacy in a relationship hidden technique. I prefer that. And at the same time he shows a very steamy male/female encounter. The movie has the adventure stuff too. Something for everyone. I often tell Amish people who I know don't see movies how well this director depicts their lifestyle.
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Andrew Lee
9 months ago
Top movie that has a bit of everything from family values to betrayal with a great story and even better actors a movie that leaves you feeling good inside and wishing more movies cold be half as good as this. You can even see a young aragon from LOTR. I highly recommend watching this feel good movie
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Stephen Jacewicz
10 months ago
Phenomenal in every part. Harrison Ford's best performance may be this. This is one of the most important movies ever made. Truly compelling, Witness brings a story of love and suspense, two worlds coming about into one electric film.
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Willie Moore, Sr.
3 years ago
Tremendously worthy of viewing  sever times, originally in 1985.
Now, Again, 2020!  Could rally be a true Story!
Harrison Ford & cast presented thoughts of how cruelty and love
can imagine together in one story!  Really prayed  for the two lover
were together at the end?? Would have made it a reality, happy 
conclusion!
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Pearl Whitney
2 years ago
First watched this film several years ago and watched it again last night - and glad I did.  Had forgotten just what a superb film it is.  The acting was great and seeing how the Amish live was educational.
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Parth Agarwal
9 months ago
A fantastic movie with a good storyline. Harrison Ford still doesn't fail in acting. The movie is surely to bind you and feel what's happening.

Although the end was not what I expected, the movie is a piece of art. Must - watch.
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"Gino Pagnani
a year ago
After all these years Witness still holds up as a great film. The musical score by Maurice Jarre is fantastic.

Another plus is to see a very young, pre/ Lord of the Rings Viggo Mortensen ( Lord Aragorn).
1 person found this helpful.
Helpful
Unhelpful"
Witness (1985),"juli
a year ago
Plot is great, good to watch, but did I watch this entire movie to see harison ford build a birdhouse? To see kelly Mcgillis tote a cute lemonade? No, I watched it hoping that in the end they would have some filthy amish baddie -city boy sex. But it never happened, and you should know that it won't happen.
Was this review helpful to you?
Helpful
Unhelpful"
